"","plantID","level","block","trmtUHURU","year","BA","height","woodystems","fruits","binfruits","fruitsnext6mo","binfruitsnext6mo","binsurnext6mo","BM","BMnext6mo","sclass1","sclass2","season","timepoint"
"217",261,"C",1,"CONT","11",1.5393804,8.9,1,0,0,0,0,1,2.39606136195049,5.03965545412964,"1","1","W","0"
"218",262,"C",1,"CONT","11",1.272345025,9.1,1,0,0,0,0,1,2.26515036699367,5.23868126560908,"1","1","W","0"
"219",263,"C",1,"CONT","11",3.801327111,9.4,3,0,0,1,1,1,3.29980480905795,6.64824147644484,"1","1","W","0"
"220",264,"C",1,"CONT","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"221",265,"C",1,"CONT","11",4.154756284,6.4,NA,0,0,0,0,1,2.98980530143721,5.42732983833529,"1","1","W","0"
"222",266,"C",1,"CONT","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"223",267,"C",1,"CONT","11",3.463605901,11.4,0,0,0,0,0,1,3.41167261045698,12.1045277849968,"1","2","W","0"
"224",268,"C",1,"CONT","11",3.463605901,10.4,0,0,0,0,0,1,3.30869162731863,6.368618981229,"1","1","W","0"
"225",269,"C",1,"CONT","11",5.309291585,10.6,0,0,0,0,0,1,3.84016357635454,6.76525448248287,"1","1","W","0"
"226",270,"C",1,"CONT","11",15.20530844,12.1,3,0,0,0,0,1,5.70288070697092,4.72512733215426,"1","1","W","0"
"227",271,"C",1,"CONT","11",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","W","0"
"228",272,"C",1,"LMH","11",0.502654825,2.3,NA,0,0,NA,NA,NA,1.04961904875058,NA,"1","1","W","0"
"229",273,"C",1,"LMH","11",4.908738521,69.2,1,3,1,0,0,1,6.99836650890497,13.0593667568401,"1","2","W","0"
"230",274,"C",1,"LMH","11",91.01193917,294,2,34,1,NA,NA,1,30.0675078784777,34.9324673922484,"3","3","W","0"
"231",275,"C",1,"LMH","11",143.1388153,128.8,8,12,1,1,1,1,26.5515516649278,30.2656043914485,"3","3","W","0"
"232",276,"C",1,"LMH","11",0.3848451,6,NA,0,0,0,0,1,1.32230937489416,2.72073821417048,"1","1","W","0"
"233",277,"C",1,"LMH","11",22.06183441,108.4,1,3,1,1,1,1,13.4265745162736,19.1927440793765,"2","3","W","0"
"234",278,"C",1,"LMH","11",0.3848451,6,NA,0,0,0,0,1,1.32230937489416,2.95783628466203,"1","1","W","0"
"235",279,"C",1,"LMH","11",45.36459792,159.7,1,12,1,NA,NA,1,19.4385428688038,NA,"3","1","W","0"
"236",280,"C",1,"LMH","11",2.83528737,30.9,1,0,0,0,0,1,4.45163802637027,4.3350180892398,"1","1","W","0"
"237",281,"C",1,"LMH","11",0.636172512,30.5,1,0,0,0,0,1,2.69125863499714,3.41277059679645,"1","1","W","0"
"238",282,"C",1,"LMH","11",5.309291585,74.6,1,0,0,0,0,1,7.36655102829788,8.24930097631695,"1","1","W","0"
"239",283,"C",1,"LMH","11",25.51758633,108.9,1,5,1,NA,NA,1,14.1166297120421,NA,"2","1","W","0"
"240",284,"C",1,"LMH","11",9.621127502,61.2,1,0,0,0,0,1,8.40917960678968,11.7171839294425,"1","2","W","0"
"241",285,"C",1,"LMH","11",5.309291585,52.9,1,1,1,NA,NA,1,6.56789497128582,NA,"1","1","W","0"
"242",286,"C",1,"LMH","11",19.63495408,80.1,1,2,1,NA,NA,1,11.6735220572622,NA,"2","1","W","0"
"243",287,"C",1,"LMH","11",113.0973355,207.2,2,8,1,0,0,1,28.7651437984638,25.2386249061006,"3","3","W","0"
"244",288,"C",1,"LMH","11",35.25652355,169.7,2,18,1,NA,NA,1,18.2356250277747,NA,"3","1","W","0"
"245",289,"C",1,"LMH","11",47.78362426,141.2,2,1,1,0,0,1,18.9821342970257,24.475942948985,"3","3","W","0"
"246",290,"C",1,"LMH","11",15.90431281,130.4,2,1,1,0,0,1,12.8028658843659,17.9181166185019,"2","3","W","0"
"247",291,"C",1,"LMH","11",7.54767635,65.4,1,0,0,0,0,1,7.92839646230378,12.7817335494933,"1","2","W","0"
"248",292,"C",1,"LMH","11",46.56625711,215.4,1,37,1,0,0,1,21.668801396816,24.6244396125207,"3","3","W","0"
"249",293,"C",1,"LMH","11",4.154756284,69.6,2,0,0,NA,NA,1,6.63213830408488,NA,"1","1","W","0"
"250",294,"C",1,"LMH","11",31.17245311,214.6,1,15,1,NA,NA,1,18.9280307372748,21.084857515166,"3","3","W","0"
"251",295,"C",1,"LMH","11",21.23716634,114.4,3,0,0,0,0,1,13.4974788334257,9.3872380336628,"2","2","W","0"
"252",296,"C",1,"LMH","11",3.141592654,47.1,0,0,0,0,0,1,5.30284472654763,6.87417465320514,"1","1","W","0"
"253",297,"C",1,"LMH","11",18.8574099,146.8,1,4,1,2,1,1,14.098634197904,17.0024692475122,"2","2","W","0"
"254",298,"C",1,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"255",299,"C",1,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"256",300,"C",1,"LMH","11",96.76890771,110.1,2,7,1,NA,NA,1,22.1097470115131,NA,"3","1","W","0"
"257",301,"C",1,"LMH","11",39.59192142,153.1,1,6,1,2,1,1,18.315145985226,20.9437647066062,"3","3","W","0"
"258",302,"C",1,"LMH","11",44.12366882,126.5,1,1,1,0,0,1,17.8177165151477,18.97585808267,"3","3","W","0"
"259",303,"C",1,"LMH","11",25.51758633,126.7,1,4,1,NA,NA,1,14.8484513158312,NA,"2","1","W","0"
"260",304,"C",1,"LMH","11",0.502654825,5.2,NA,0,0,0,0,1,1.37818067810781,2.6425697986298,"1","1","W","0"
"261",305,"C",1,"LMH","11",3.801327111,45.7,1,0,0,NA,NA,1,5.59463446547926,NA,"1","1","W","0"
"262",306,"C",1,"LMH","11",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","W","0"
"263",307,"C",1,"LMH","11",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","W","0"
"264",308,"C",1,"LMH","11",32.16990877,110.7,1,5,1,1,1,1,15.3354507937571,20.5488782092404,"2","3","W","0"
"265",309,"C",1,"LMH","11",2.269800692,23.7,1,0,0,0,0,1,3.7827196904772,6.54681257958662,"1","1","W","0"
"266",310,"C",1,"LMH","11",0.3848451,7.4,NA,0,0,0,0,1,1.41820882138816,3.0745545868805,"1","1","W","0"
"267",311,"C",1,"LMH","11",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","W","0"
"268",312,"C",1,"LMH","11",4.154756284,59.3,1,0,0,0,0,1,6.28684672768464,10.6460440972413,"1","2","W","0"
"269",313,"C",1,"LMH","11",10.1787602,118,1,7,1,3,1,1,10.6687379843859,16.416454243047,"2","2","W","0"
"270",314,"C",1,"LMH","11",3.463605901,74.1,1,0,0,2,1,1,6.37319926708774,11.6470184822399,"1","2","W","0"
"271",315,"C",1,"LMH","11",0.636172512,5.5,NA,0,0,NA,NA,1,1.51912290341358,NA,"1","1","W","0"
"272",316,"C",1,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"273",317,"C",1,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"274",318,"C",1,"MEGA","11",21.11935661,19.8,1,0,0,0,0,1,7.50124196097613,11.418793438359,"1","2","W","0"
"275",319,"C",1,"MEGA","11",42.80419991,31.1,3,0,0,0,0,1,11.0414481145492,NA,"2","1","W","0"
"276",320,"C",1,"MEGA","11",16.32842782,38.5,3,0,0,0,0,1,8.59496642750518,13.8529870916293,"1","2","W","0"
"277",321,"C",1,"MEGA","11",20.42820623,38,4,0,0,1,1,1,9.22205375100977,17.0317042402507,"2","2","W","0"
"278",322,"C",1,"MEGA","11",36.70165618,32.5,1,0,0,0,0,1,10.6440982977368,8.79485371326054,"2","2","W","0"
"279",323,"C",1,"MEGA","11",0.950331778,25,1,0,0,0,0,1,2.87948137469825,6.94863988716307,"1","1","W","0"
"280",324,"C",1,"MEGA","11",11.34114948,59.3,1,0,0,0,0,1,8.79079556668731,9.94599238390596,"2","2","W","0"
"281",325,"C",1,"MEGA","11",15.49590576,19.8,4,0,0,0,0,1,6.76460782714235,7.14676677412732,"1","1","W","0"
"282",326,"C",1,"MEGA","11",4.154756284,18.9,2,0,0,0,0,1,4.29186380884215,8.20174578953898,"1","1","W","0"
"283",327,"C",1,"MEGA","11",1.767145868,22.3,2,0,0,0,0,1,3.40942824293976,7.21311810509303,"1","1","W","0"
"284",328,"C",1,"MEGA","11",1.327322896,22.1,1,0,0,NA,NA,1,3.08943692503187,NA,"1","1","W","0"
"285",329,"C",1,"MEGA","11",1.327322896,31.9,1,0,0,NA,NA,1,3.49216134372143,NA,"1","1","W","0"
"286",330,"C",1,"MEGA","11",8.042477193,66.1,2,0,0,0,0,1,8.12709589031218,NA,"1","1","W","0"
"287",331,"C",1,"MEGA","11",12.56637061,25.4,2,0,0,0,0,1,6.85443945214553,11.0316773431155,"1","2","W","0"
"288",332,"C",1,"MEGA","11",NA,NA,NA,NA,NA,0,0,NA,NA,7.22483123931071,"1","1","W","0"
"289",333,"C",1,"MEGA","11",1.327322896,14.6,1,0,0,0,0,1,2.69013075333132,5.12897979893839,"1","1","W","0"
"290",334,"C",1,"MEGA","11",16.1634942,31.4,7,0,0,0,0,1,8.00232545603529,14.0509550822723,"1","2","W","0"
"291",335,"C",1,"MEGA","11",0.282743339,8.7,NA,0,0,0,0,1,1.35053355884123,5.00287228711518,"1","1","W","0"
"292",336,"C",1,"MEGA","11",18.13484359,23.4,4,0,0,0,0,1,7.53814344705628,10.8890461185212,"1","2","W","0"
"293",337,"C",1,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"294",338,"C",1,"MEGA","11",3.714933313,6.1,NA,0,0,NA,NA,1,2.83438530568146,NA,"1","1","W","0"
"295",339,"C",1,"MEGA","11",0.196349541,4,NA,0,0,0,0,1,0.922520196635259,3.13557075660336,"1","1","W","0"
"296",340,"C",1,"MEGA","11",2.83528737,4.6,NA,0,0,0,0,1,2.35700172266707,7.42307716924172,"1","1","W","0"
"297",341,"C",1,"MEGA","11",39.63119133,12.6,2,0,0,0,0,1,7.95903039869797,13.4185870509736,"1","2","W","0"
"298",342,"C",1,"MEGA","11",2.83528737,18.2,1,0,0,0,0,1,3.7305452651223,7.11842962800728,"1","1","W","0"
"299",343,"C",1,"MEGA","11",3.463605901,16.2,0,0,0,NA,NA,1,3.8363309784555,NA,"1","1","W","0"
"300",344,"C",1,"MEGA","11",0.950331778,12.1,0,0,0,NA,NA,1,2.25995752017694,NA,"1","1","W","0"
"301",345,"C",1,"MEGA","11",0.785398163,16.8,1,0,0,NA,NA,1,2.36615895240577,NA,"1","1","W","0"
"302",346,"C",1,"MEGA","11",9.621127502,22.3,2,0,0,0,0,1,6.00314413428234,10.8065758760367,"1","2","W","0"
"303",347,"C",1,"MEGA","11",17.34944543,26.8,3,0,0,0,0,1,7.77168333855416,3.86877714098187,"1","1","W","0"
"304",348,"C",1,"MEGA","11",7.54767635,40.6,2,0,0,0,0,1,6.76178554321974,10.8488655829761,"1","2","W","0"
"305",349,"C",1,"MEGA","11",0.950331778,16.1,1,0,0,0,0,1,2.48605681694407,5.17971342489334,"1","1","W","0"
"306",350,"C",1,"MEGA","11",14.52201204,142,2,0,0,0,0,1,12.7785074726077,8.42668544995026,"2","1","W","0"
"307",351,"C",1,"MEGA","11",2.83528737,16.1,1,0,0,NA,NA,1,3.58093438782455,NA,"1","1","W","0"
"308",352,"C",1,"MEGA","11",22.90221044,48.2,1,0,0,0,0,1,10.3723382857459,5.75899733416817,"2","1","W","0"
"309",353,"C",1,"MEGA","11",18.09557368,30.6,4,0,0,0,0,1,8.23844671940592,12.5431736832558,"1","2","W","0"
"310",354,"C",1,"MEGA","11",33.1830724,19.9,2,0,0,0,0,1,8.73728940239423,10.8907057282963,"2","2","W","0"
"311",355,"C",1,"MEGA","11",10.75210086,65.4,30,0,0,0,0,1,8.92259668977439,10.7732081159778,"2","2","W","0"
"312",356,"C",1,"MEGA","11",5.309291585,37.6,2,0,0,0,0,1,5.86039869680942,7.70607520641861,"1","1","W","0"
"313",357,"C",1,"MEGA","11",2.83528737,21.1,1,0,0,0,0,1,3.9193053623173,6.36978748202892,"1","1","W","0"
"314",358,"C",1,"MEGA","11",4.154756284,27.6,1,0,0,0,0,1,4.87019621347889,7.41754856449163,"1","1","W","0"
"315",359,"C",1,"MEGA","11",4.908738521,15.1,2,0,0,0,0,1,4.20997493905449,6.10101275121451,"1","1","W","0"
"316",360,"C",1,"MEGA","11",37.10220924,49.9,4,0,0,1,1,1,12.3268201461946,18.3356922412859,"2","3","W","0"
"317",361,"C",1,"MEGA","11",7.93252145,34.1,2,0,0,1,1,1,6.48597959966187,11.5880511927205,"1","2","W","0"
"318",362,"C",1,"MESO","11",3.463605901,18.1,3,0,0,0,0,1,3.98102968146828,7.93326194599718,"1","1","W","0"
"319",363,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"320",364,"C",1,"MESO","11",33.45010778,21.1,3,0,0,0,0,1,8.93363885118091,9.44586553175911,"2","2","W","0"
"321",365,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"322",366,"C",1,"MESO","11",3.463605901,18.6,2,0,0,0,0,1,4.01741138125245,8.53772553413278,"1","1","W","0"
"323",367,"C",1,"MESO","11",2.83528737,5.2,NA,0,0,0,0,1,2.45547688510498,9.46593220912625,"1","2","W","0"
"324",368,"C",1,"MESO","11",2.269800692,9.5,NA,0,0,0,0,1,2.78777633336101,6.18713457541698,"1","1","W","0"
"325",369,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"326",370,"C",1,"MESO","11",11.94590607,14.6,4,0,0,0,0,1,5.60203871792426,13.4022634909183,"1","2","W","0"
"327",371,"C",1,"MESO","11",10.75210086,21.2,2,0,0,0,0,1,6.12573839400294,10.3197825977111,"1","2","W","0"
"328",372,"C",1,"MESO","11",11.94590607,25.9,4,0,0,0,0,1,6.78354534915703,15.3061825949448,"1","2","W","0"
"329",373,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","W","0"
"330",374,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","W","0"
"331",375,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","W","0"
"332",376,"C",1,"MESO","11",0.3848451,2.1,NA,0,0,NA,NA,NA,0.931366774156034,NA,"1","1","W","0"
"333",377,"C",1,"MESO","11",2.269800692,20.7,0,0,0,0,0,1,3.61560680541741,7.21319057861224,"1","1","W","0"
"334",378,"C",1,"MESO","11",9.958848712,19.2,3,0,0,0,0,1,5.77669578438404,8.20632086710723,"1","1","W","0"
"335",379,"C",1,"MESO","11",3.801327111,32.6,1,0,0,0,0,1,4.99800360318601,8.70040923866531,"1","1","W","0"
"336",380,"C",1,"MESO","11",0.196349541,2.8,NA,0,0,NA,NA,1,0.818958791552567,NA,"1","1","W","0"
"337",381,"C",1,"MESO","11",7.068583471,77.6,1,0,0,2,1,1,8.21252429407244,13.3762234668315,"1","2","W","0"
"338",382,"C",1,"MESO","11",0.282743339,3.4,NA,0,0,0,0,1,0.986919213285368,1.99325217155493,"1","1","W","0"
"339",383,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"340",384,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"341",385,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"342",386,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"343",387,"C",1,"MESO","11",0.785398163,3.1,NA,0,0,NA,NA,1,1.34591116108436,NA,"1","1","W","0"
"344",388,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"345",389,"C",1,"MESO","11",0.636172512,5.2,NA,0,0,0,0,1,1.49094139614957,7.21064774794057,"1","1","W","0"
"346",390,"C",1,"MESO","11",0.950331778,5,NA,0,0,0,0,1,1.6825344940006,6.02817551324053,"1","1","W","0"
"347",391,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"348",392,"C",1,"MESO","11",16.61902514,0.9,NA,0,0,NA,NA,1,2.46729803628932,NA,"1","1","W","0"
"349",393,"C",1,"MESO","11",4.85376065,13.1,2,0,0,0,0,1,3.99987221792351,7.01611512472222,"1","1","W","0"
"350",394,"C",1,"MESO","11",0.282743339,2,NA,0,0,0,0,1,0.826697278662661,2.8657993625498,"1","1","W","0"
"351",395,"C",1,"MESO","11",39.59192142,167,2,5,1,0,0,1,18.8542936085471,28.3437092571494,"3","3","W","0"
"352",396,"C",1,"MESO","11",24.6300864,154.3,1,0,0,1,1,1,15.67193317346,16.3680502831843,"2","2","W","0"
"353",397,"C",1,"MESO","11",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1","1","W","0"
"354",398,"C",1,"MESO","11",11.94590607,40,2,0,0,0,0,1,7.84285359604889,13.9959592824768,"1","2","W","0"
"355",399,"C",1,"MESO","11",4.154756284,18,2,0,0,0,0,1,4.22252189544191,6.06181231093573,"1","1","W","0"
"356",400,"C",1,"MESO","11",3.801327111,15.1,1,0,0,0,0,1,3.86554491679934,5.22075943492113,"1","1","W","0"
"357",401,"C",1,"MESO","11",3.463605901,22,1,0,0,0,0,1,4.24900393859015,6.45930083662281,"1","1","W","0"
"358",402,"C",1,"MESO","11",20.71094957,16,5,0,0,0,0,1,6.94074047172195,11.5491878148727,"1","2","W","0"
"359",403,"C",2,"CONT","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"360",404,"C",2,"CONT","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"361",405,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"362",406,"C",2,"LMH","11",NA,NA,NA,NA,NA,6,1,NA,NA,21.433482959485,"1","3","W","0"
"363",407,"C",2,"LMH","11",NA,NA,NA,NA,NA,0,0,NA,NA,9.23574045367961,"1","2","W","0"
"364",408,"C",2,"LMH","11",NA,NA,NA,NA,NA,4,1,NA,NA,15.9001895410351,"1","2","W","0"
"365",409,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8517256097016,"1","3","W","0"
"366",410,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2998673726872,"1","3","W","0"
"367",411,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"368",412,"C",2,"LMH","11",NA,NA,NA,NA,NA,0,0,NA,NA,3.15959389356683,"1","1","W","0"
"369",413,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"370",414,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"371",415,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"372",416,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"373",417,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"374",418,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"375",419,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"376",420,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"377",421,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"378",422,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"379",423,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"380",424,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"381",425,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"382",426,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4066795958727,"1","3","W","0"
"383",427,"C",2,"LMH","11",NA,NA,NA,NA,NA,35,1,NA,NA,29.306608390952,"1","3","W","0"
"384",428,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"385",429,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"386",430,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"387",431,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"388",432,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"389",433,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"390",434,"C",2,"LMH","11",NA,NA,NA,NA,NA,0,0,NA,NA,3.31600410569234,"1","1","W","0"
"391",435,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"392",436,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"393",437,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"394",438,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"395",439,"C",2,"LMH","11",NA,NA,NA,NA,NA,5,1,NA,NA,13.4536271435975,"1","2","W","0"
"396",440,"C",2,"LMH","11",NA,NA,NA,NA,NA,0,0,NA,NA,7.47259729640305,"1","1","W","0"
"397",441,"C",2,"LMH","11",NA,NA,NA,NA,NA,1,1,NA,NA,14.6235133227382,"1","2","W","0"
"398",442,"C",2,"LMH","11",NA,NA,NA,NA,NA,1,1,NA,NA,5.66234731965237,"1","1","W","0"
"399",443,"C",2,"LMH","11",NA,NA,NA,NA,NA,5,1,NA,NA,13.1146045663831,"1","2","W","0"
"400",444,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"401",445,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"402",446,"C",2,"LMH","11",NA,NA,NA,NA,NA,4,1,NA,NA,15.803518847907,"1","2","W","0"
"403",447,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7675091073178,"1","3","W","0"
"404",448,"C",2,"LMH","11",NA,NA,NA,NA,NA,0,0,NA,NA,6.83151301516185,"1","1","W","0"
"405",449,"C",2,"LMH","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.255609785512,"1","3","W","0"
"406",450,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"407",451,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"408",452,"C",2,"MEGA","11",NA,NA,NA,NA,NA,2,1,NA,NA,13.7499115639963,"1","2","W","0"
"409",453,"C",2,"MEGA","11",NA,NA,NA,NA,NA,0,0,NA,NA,7.4140561716205,"1","1","W","0"
"410",454,"C",2,"MEGA","11",NA,NA,NA,NA,NA,0,0,NA,NA,5.24274048222067,"1","1","W","0"
"411",455,"C",2,"MEGA","11",NA,NA,NA,NA,NA,0,0,NA,NA,16.5726140168541,"1","2","W","0"
"412",456,"C",2,"MEGA","11",NA,NA,NA,NA,NA,7,1,NA,NA,17.3581223690626,"1","3","W","0"
"413",457,"C",2,"MEGA","11",NA,NA,NA,NA,NA,0,0,NA,NA,3.80972713920452,"1","1","W","0"
"414",458,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"415",459,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"416",460,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"417",462,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"418",463,"C",2,"MEGA","11",NA,NA,NA,NA,NA,0,0,NA,NA,14.6354126163081,"1","2","W","0"
"419",464,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"420",465,"C",2,"MEGA","11",NA,NA,NA,NA,NA,0,0,NA,NA,14.9040722175304,"1","2","W","0"
"421",466,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"422",467,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"423",468,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"424",469,"C",2,"MEGA","11",NA,NA,NA,NA,NA,1,1,NA,NA,20.5874678667866,"1","3","W","0"
"425",470,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"426",471,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"427",472,"C",2,"MEGA","11",NA,NA,NA,NA,NA,0,0,NA,NA,13.0132264854269,"1","2","W","0"
"428",473,"C",2,"MEGA","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"429",474,"C",2,"MEGA","11",NA,NA,NA,NA,NA,1,1,NA,NA,19.6986757007394,"1","3","W","0"
"430",475,"C",2,"MESO","11",NA,NA,NA,NA,NA,1,1,NA,NA,13.6362477923395,"1","2","W","0"
"431",476,"C",2,"MESO","11",NA,NA,NA,NA,NA,0,0,NA,NA,14.1152097140548,"1","2","W","0"
"432",477,"C",2,"MESO","11",NA,NA,NA,NA,NA,2,1,NA,NA,15.2033348640942,"1","2","W","0"
"433",478,"C",2,"MESO","11",NA,NA,NA,NA,NA,0,0,NA,NA,18.7999860268335,"1","3","W","0"
"434",479,"C",2,"MESO","11",NA,NA,NA,NA,NA,2,1,NA,NA,16.0846638598899,"1","2","W","0"
"435",480,"C",2,"MESO","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"436",481,"C",2,"MESO","11",NA,NA,NA,NA,NA,0,0,NA,NA,11.0693599183394,"1","2","W","0"
"437",482,"C",2,"MESO","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"438",483,"C",2,"MESO","11",NA,NA,NA,NA,NA,2,1,NA,NA,21.1897635916337,"1","3","W","0"
"439",484,"C",2,"MESO","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","0"
"440",485,"C",2,"MESO","11",NA,NA,NA,NA,NA,6,1,NA,NA,21.7247792111528,"1","3","W","0"
"441",486,"C",2,"MESO","11",NA,NA,NA,NA,NA,3,1,NA,NA,13.3301753586539,"1","2","W","0"
